,Event.Id,Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
67019,20090819X15749,Accident,2009-08-16,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,0.0,1.0,0.0
67020,20090819X95541,Accident,2009-08-16,Non-Fatal,Substantial,Airplane,FISHER MICHAEL H,T-BIRD II,No,0.0,1.0,1.0,0.0
67021,20090821X11124,Accident,2009-08-16,Non-Fatal,Substantial,Airplane,PIPER,PA-46-350P,No,0.0,0.0,0.0,2.0
67022,20090817X00708,Accident,2009-08-17,Fatal,Substantial,Airplane,PIPER,PA-24,No,2.0,0.0,0.0,0.0
67023,20090817X40831,Accident,2009-08-17,Non-Fatal,Substantial,Airplane,AERONCA,7AC,No,0.0,0.0,0.0,1.0
67025,20090818X52121,Accident,2009-08-17,Non-Fatal,Substantial,Airplane,CESSNA,140A,No,0.0,0.0,0.0,1.0
67026,20090818X64821,Accident,2009-08-17,Non-Fatal,Substantial,Airplane,ROCKWELL,690,No,0.0,0.0,0.0,4.0
67027,20090819X20305,Accident,2009-08-17,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT-502B,No,0.0,0.0,0.0,1.0
67028,20090821X04329,Accident,2009-08-17,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT-301,No,0.0,0.0,0.0,1.0
67030,20090818X70818,Accident,2009-08-18,Non-Fatal,Substantial,Airplane,JABIRU,J230-SP,No,0.0,0.0,0.0,1.0
67031,20090820X03706,Accident,2009-08-18,Non-Fatal,Substantial,Airplane,WSK PZL MIELEC,M-18A,No,0.0,0.0,0.0,1.0
67032,20090820X81550,Accident,2009-08-18,Non-Fatal,Substantial,Airplane,PIPER,PA-12,No,0.0,0.0,0.0,2.0
67033,20090820X62823,Accident,2009-08-19,Non-Fatal,Substantial,Airplane,PIPER,PA-28-181,No,0.0,0.0,0.0,1.0
67035,20091216X03724,Incident,2009-08-19,Not Mentioned,Minor,Airplane,BOEING,737-236,No,0.0,0.0,0.0,0.0
67036,20090820X10204,Accident,2009-08-20,Fatal,Substantial,Airplane,AIR TRACTOR,AT-802A,No,1.0,0.0,0.0,0.0
67037,20090821X51934,Accident,2009-08-20,Non-Fatal,Substantial,Airplane,CESSNA,140,No,0.0,0.0,0.0,1.0
67038,20090821X70912,Accident,2009-08-20,Non-Fatal,Substantial,Airplane,CESSNA,A188B,No,0.0,0.0,0.0,1.0
67039,20091118X63251,Accident,2009-08-20,Non-Fatal,Substantial,Airplane,CESSNA,172P,No,0.0,0.0,0.0,1.0
67040,20090821X62833,Accident,2009-08-21,Fatal,Substantial,Airplane,RAYTHEON AIRCRAFT COMPANY,58,No,1.0,0.0,1.0,0.0
67041,20090821X42525,Accident,2009-08-21,Non-Fatal,Substantial,Airplane,PIPER,PA-22-150,No,0.0,0.0,0.0,1.0
67042,20090821X62011,Accident,2009-08-21,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,0.0,0.0,0.0,1.0
67044,20090822X85140,Accident,2009-08-21,Non-Fatal,Substantial,Airplane,FLIGHT DESIGN GMBH,CTSW,No,0.0,1.0,0.0,0.0
67045,20090825X61256,Accident,2009-08-21,Non-Fatal,Substantial,Airplane,PAUL B. JOHNSON,Avid Mark IV,Yes,0.0,0.0,0.0,1.0
67046,20090825X64536,Accident,2009-08-21,Non-Fatal,Substantial,Airplane,MORGAN JAMES E,MORGAN RV6,Yes,0.0,0.0,0.0,1.0
67047,20090826X11036,Incident,2009-08-21,Non-Fatal,No Damage,Airplane,BOEING,737,No,0.0,0.0,0.0,2.0
67048,20090827X44953,Accident,2009-08-21,Non-Fatal,Substantial,Airplane,TAYLORCRAFT,BCS-65,No,0.0,0.0,0.0,2.0
67050,20090821X24622,Accident,2009-08-22,Fatal,Destroyed,Airplane,BROWN,STEEN SKYBOLT,Yes,2.0,0.0,0.0,0.0
67051,20090823X00749,Accident,2009-08-22,Non-Fatal,Substantial,Airplane,CESSNA,T210M,No,0.0,0.0,0.0,2.0
67052,20090823X01638,Accident,2009-08-22,Non-Fatal,Substantial,Airplane,CESSNA,150J,No,0.0,1.0,0.0,0.0
67053,20090825X21002,Accident,2009-08-22,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT-502,No,0.0,1.0,0.0,0.0
67054,20090825X65232,Accident,2009-08-22,Non-Fatal,Substantial,Airplane,CESSNA,182,No,0.0,0.0,0.0,5.0
67055,20090924X21103,Accident,2009-08-22,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT-301A,No,0.0,1.0,0.0,0.0
67056,20100819X52157,Accident,2009-08-22,Fatal,Substantial,Airplane,CESSNA,T206,No,2.0,0.0,0.0,1.0
67057,20090823X01022,Accident,2009-08-23,Non-Fatal,Substantial,Airplane,PIPER,PA-22,No,0.0,0.0,1.0,0.0
67058,20090823X01951,Accident,2009-08-23,Non-Fatal,Substantial,Airplane,VOLLENWEIDER R/HURST R F,VANS RV-9A,Yes,0.0,0.0,1.0,0.0
67059,20090824X11226,Accident,2009-08-23,Non-Fatal,Substantial,Airplane,PIPER,PA-24-260,No,0.0,0.0,0.0,2.0
67060,20090824X12257,Accident,2009-08-23,Fatal,Substantial,Airplane,PIPER,PA-25,No,1.0,0.0,0.0,0.0
67061,20090824X32415,Accident,2009-08-23,Non-Fatal,Substantial,Airplane,REWEY WILLIAM M,CH 801,Yes,0.0,0.0,0.0,3.0
67062,20090824X35304,Accident,2009-08-23,Fatal,Substantial,Airplane,BROWN JOSEPH B JR,RV-6,Yes,2.0,0.0,0.0,0.0
67063,20090825X14656,Accident,2009-08-23,Non-Fatal,Substantial,Airplane,PIPER,PA-12,No,0.0,0.0,0.0,2.0
67065,20090825X64630,Accident,2009-08-23,Non-Fatal,No Damage,Airplane,CESSNA,CE-560,No,0.0,0.0,0.0,8.0
67068,20090827X63030,Accident,2009-08-24,Non-Fatal,Substantial,Airplane,CESSNA,182P,No,0.0,0.0,0.0,1.0
67069,20090825X05726,Accident,2009-08-25,Non-Fatal,Substantial,Airplane,CESSNA,180,No,0.0,4.0,0.0,0.0
67070,20090825X60337,Accident,2009-08-25,Non-Fatal,Substantial,Airplane,CESSNA,172RG,No,0.0,1.0,0.0,1.0
67071,20090825X90626,Accident,2009-08-25,Non-Fatal,Substantial,Airplane,CESSNA,170B,No,0.0,0.0,1.0,0.0
67073,20090827X22600,Accident,2009-08-25,Non-Fatal,Destroyed,Airplane,CESSNA,177,No,0.0,0.0,0.0,1.0
67074,20090827X83825,Accident,2009-08-25,Non-Fatal,Substantial,Airplane,PIPER,PA-34,No,0.0,0.0,0.0,2.0
67076,20090904X82756,Accident,2009-08-25,Non-Fatal,Substantial,Airplane,NAVION,NAVION G,No,0.0,0.0,0.0,1.0
67077,20090826X61501,Accident,2009-08-26,Fatal,Destroyed,Airplane,BEECH,C24R,No,2.0,0.0,0.0,0.0
67078,20090827X70720,Accident,2009-08-26,Non-Fatal,Substantial,Airplane,CESSNA,208,No,0.0,2.0,0.0,11.0
67080,20090828X21849,Accident,2009-08-26,Fatal,Destroyed,Airplane,PIPER,PA-15,No,1.0,0.0,0.0,0.0
67081,20090831X20635,Accident,2009-08-26,Non-Fatal,Substantial,Airplane,WEBER,PELICAN,Yes,0.0,0.0,0.0,1.0
67082,20090831X42849,Accident,2009-08-26,Non-Fatal,Substantial,Airplane,PIPER,PA-28R-201,No,0.0,0.0,0.0,2.0
67083,20090826X33516,Accident,2009-08-27,Non-Fatal,Substantial,Airplane,PIPER,PA28R,No,0.0,0.0,0.0,3.0
67084,20090827X01036,Accident,2009-08-27,Non-Fatal,Substantial,Airplane,DEKKINGA,VANS RV-7A,Yes,0.0,1.0,0.0,0.0
67085,20090827X63417,Accident,2009-08-27,Fatal,Substantial,Airplane,JAMES B. TAPLIN,RV-6,Yes,2.0,0.0,0.0,0.0
67087,20090828X42457,Accident,2009-08-27,Fatal,Substantial,Airplane,SOCATA,TB20,No,2.0,0.0,0.0,0.0
67088,20090828X61756,Accident,2009-08-27,Non-Fatal,No Damage,Airplane,BOEING,717-200,No,0.0,0.0,1.0,85.0
67089,20090828X62325,Accident,2009-08-27,Non-Fatal,Substantial,Airplane,PIPER,J5A,No,0.0,0.0,0.0,2.0
67090,20090828X63811,Accident,2009-08-27,Non-Fatal,Substantial,Airplane,PIPER,PA-25-235,No,0.0,0.0,0.0,1.0
67091,20090828X73416,Accident,2009-08-27,Non-Fatal,Substantial,Airplane,CESSNA,210K,No,0.0,0.0,0.0,2.0
67092,20090914X32839,Accident,2009-08-27,Non-Fatal,Substantial,Airplane,LUSCOMBE,8A,No,0.0,0.0,0.0,2.0
67093,20090828X04455,Accident,2009-08-28,Non-Fatal,Substantial,Airplane,SILVAIRE,LUSCOMBE 8A,No,0.0,2.0,0.0,0.0
67094,20090828X24014,Accident,2009-08-28,Non-Fatal,Substantial,Airplane,TAYLORCRAFT,BC12-D,No,0.0,0.0,0.0,2.0
67095,20090828X50056,Accident,2009-08-28,Non-Fatal,Substantial,Airplane,MEYER ROBERT,AIR CAM,Yes,0.0,0.0,0.0,1.0
