,Event.Id,Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
2345,20020917X03224,Accident,1982-08-12,Non-Fatal,Substantial,Helicopter,HUGHES,369D,No,0.0,2.0,0.0,0.0
2352,20020917X03084,Accident,1982-08-12,Non-Fatal,Substantial,Helicopter,HILLER,UH12L4,No,0.0,1.0,1.0,1.0
2365,20020917X03401,Accident,1982-08-13,Non-Fatal,Substantial,Helicopter,HUGHES,269A,No,0.0,0.0,0.0,2.0
2421,20020917X02665,Accident,1982-08-17,Non-Fatal,Substantial,Helicopter,ENSTROM,F-28F,No,0.0,0.0,3.0,0.0
2443,20020917X03777,Accident,1982-08-20,Non-Fatal,Substantial,Helicopter,BELL,47G-2,No,0.0,0.0,0.0,2.0
2444,20020917X03612,Accident,1982-08-20,Non-Fatal,Substantial,Helicopter,HILLER,UH-12E,No,0.0,0.0,0.0,1.0
2453,20020917X03053,Accident,1982-08-20,Non-Fatal,Substantial,Helicopter,BELL,47G-4A,No,0.0,0.0,0.0,1.0
2462,20020917X04176,Accident,1982-08-21,Non-Fatal,Substantial,Helicopter,HUGHES,369HS,No,0.0,0.0,0.0,1.0
2463,20020917X04003,Accident,1982-08-21,Non-Fatal,Substantial,Helicopter,BELL,206L-1,No,0.0,0.0,0.0,2.0
2465,20020917X03861,Accident,1982-08-21,Non-Fatal,Substantial,Helicopter,BELL,47G-2A,No,0.0,0.0,0.0,1.0
2475,20020917X03415,Accident,1982-08-21,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,1.0
2491,20020917X03614,Accident,1982-08-22,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,1.0
2501,20020917X03864,Accident,1982-08-23,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,AS-355F,No,0.0,0.0,2.0,3.0
2508,20020917X03707,Accident,1982-08-24,Non-Fatal,Substantial,Helicopter,HUGHES,269B,No,0.0,0.0,0.0,2.0
2523,20020917X03867,Accident,1982-08-26,Non-Fatal,Substantial,Helicopter,FAIRCHILD HILLER,FH 1100,No,0.0,0.0,0.0,1.0
2527,20020917X03510,Accident,1982-08-27,Non-Fatal,Destroyed,Helicopter,BELL,206B,No,0.0,1.0,0.0,0.0
2538,20020917X03868,Accident,1982-08-27,Non-Fatal,Substantial,Helicopter,BELL,47G-2,No,0.0,0.0,0.0,2.0
2543,20020917X03048,Accident,1982-08-28,Non-Fatal,Destroyed,Helicopter,HUGHES,269B,No,0.0,0.0,0.0,1.0
2555,20020917X02826,Accident,1982-08-28,Non-Fatal,Substantial,Helicopter,HUGHES,269B,No,0.0,0.0,0.0,1.0
2582,20020917X02827,Accident,1982-08-30,Non-Fatal,Substantial,Helicopter,BELL,206L,No,0.0,0.0,0.0,1.0
2584,20020917X03625,Accident,1982-08-30,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,3.0
2609,20020917X04251,Accident,1982-09-01,Non-Fatal,Substantial,Helicopter,HUGHES,269C,No,0.0,0.0,1.0,1.0
2613,20020917X04732,Accident,1982-09-02,Non-Fatal,Destroyed,Helicopter,BELL,206-L,No,0.0,2.0,3.0,0.0
2623,20020917X04388,Accident,1982-09-02,Non-Fatal,Substantial,Helicopter,HILLER,12B,No,0.0,0.0,0.0,2.0
2626,20020917X04518,Accident,1982-09-03,Fatal,Destroyed,Helicopter,BELL,206B,No,1.0,0.0,0.0,0.0
2627,20020917X04416,Accident,1982-09-03,Fatal,Destroyed,Helicopter,BELL,206B,No,1.0,3.0,0.0,0.0
2628,20020917X04390,Accident,1982-09-03,Non-Fatal,Destroyed,Helicopter,BELL,47G-5A,No,0.0,1.0,1.0,0.0
2661,20020917X04956,Accident,1982-09-05,Non-Fatal,Substantial,Helicopter,SCORPION,133,Yes,0.0,0.0,1.0,0.0
2664,20020917X04594,Accident,1982-09-05,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,0.0,1.0,1.0
2682,20020917X05127,Accident,1982-09-06,Non-Fatal,Substantial,Helicopter,HILLER,UH-12-SOLOY,No,0.0,1.0,0.0,0.0
2702,20020917X04958,Accident,1982-09-09,Non-Fatal,Substantial,Helicopter,ROBINSON,R-22 HP,No,0.0,0.0,0.0,2.0
2726,20020917X04762,Accident,1982-09-11,Non-Fatal,Destroyed,Helicopter,BELL,47G-2,No,0.0,0.0,1.0,0.0
2749,20020917X04763,Accident,1982-09-13,Non-Fatal,Destroyed,Helicopter,HUGHES,269C,No,0.0,2.0,0.0,0.0
2752,20020917X04894,Accident,1982-09-13,Non-Fatal,Substantial,Helicopter,BELL,47G4,No,0.0,0.0,1.0,0.0
2767,20020917X04605,Accident,1982-09-15,Non-Fatal,Substantial,Helicopter,ROBINSON,R-22,No,0.0,0.0,2.0,0.0
2770,20020917X05113,Accident,1982-09-15,Non-Fatal,Substantial,Helicopter,HILLER-SOLOY,UH-12E,No,0.0,0.0,0.0,2.0
2772,20020917X04508,Accident,1982-09-15,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,SA315B,No,0.0,1.0,0.0,0.0
2805,20020917X04274,Accident,1982-09-18,Non-Fatal,Substantial,Helicopter,HUGHES,269C,No,0.0,0.0,0.0,2.0
2815,20020917X04897,Accident,1982-09-19,Non-Fatal,Substantial,Helicopter,HUGHES,500,No,0.0,0.0,0.0,3.0
2838,20020917X05047,Accident,1982-09-22,Fatal,Minor,Helicopter,BELL,222,No,1.0,0.0,0.0,6.0
2876,20020917X04279,Accident,1982-09-25,Fatal,Destroyed,Helicopter,ROBINSON,R-22,No,2.0,0.0,0.0,0.0
2880,20020917X04616,Accident,1982-09-25,Non-Fatal,Substantial,Helicopter,BELL,206L-1,No,0.0,0.0,3.0,0.0
2907,20020917X04754,Accident,1982-09-27,Non-Fatal,Substantial,Helicopter,BELL,47G-5,No,0.0,0.0,0.0,1.0
2916,20020917X04633,Incident,1982-09-30,Incident,Minor,Helicopter,BELL,214ST,No,0.0,0.0,0.0,20.0
2918,20020917X04628,Accident,1982-09-30,Fatal,Destroyed,Helicopter,ROBINSON,R-22,No,1.0,0.0,0.0,0.0
2943,20020917X04582,Accident,1982-10-02,Non-Fatal,Substantial,Helicopter,SCORPION,133,Yes,0.0,0.0,0.0,1.0
2944,20020917X04555,Accident,1982-10-02,Non-Fatal,Substantial,Helicopter,BELL,47G3B1,No,0.0,0.0,1.0,0.0
2974,20020917X04679,Accident,1982-10-04,Non-Fatal,Substantial,Helicopter,HUGHES,TH-55A,No,0.0,0.0,0.0,2.0
2979,20020917X04551,Accident,1982-10-05,Non-Fatal,Destroyed,Helicopter,BELL,47G3B,No,0.0,0.0,0.0,1.0
2989,20020917X04804,Accident,1982-10-06,Fatal,Destroyed,Helicopter,ROBINSON,R22,No,1.0,0.0,0.0,0.0
3022,20020917X04887,Accident,1982-10-10,Non-Fatal,Substantial,Helicopter,BELL,47G2,No,0.0,0.0,0.0,1.0
3035,20020917X04556,Accident,1982-10-12,Non-Fatal,Destroyed,Helicopter,HILLER,UH-12C,No,0.0,0.0,0.0,1.0
3042,20020917X05130,Accident,1982-10-14,Fatal,Destroyed,Helicopter,BOEING VERTOL,107,No,2.0,0.0,0.0,0.0
3049,20020917X04349,Accident,1982-10-15,Non-Fatal,Destroyed,Helicopter,TOMCAT,MK68,No,0.0,0.0,0.0,1.0
3081,20020917X04638,Accident,1982-10-18,Fatal,Destroyed,Helicopter,BELL,206B,Yes,3.0,0.0,0.0,0.0
3082,20020917X04638,Accident,1982-10-18,Fatal,Destroyed,Helicopter,BELL,206B,Yes,3.0,0.0,0.0,0.0
3088,20020917X05067,Accident,1982-10-20,Non-Fatal,Destroyed,Helicopter,HUGHES,369D,Yes,0.0,3.0,0.0,0.0
3096,20020917X04428,Accident,1982-10-21,Fatal,Destroyed,Helicopter,ROBINSON,R-22,No,1.0,0.0,0.0,0.0
3101,20020917X04850,Accident,1982-10-22,Non-Fatal,Substantial,Helicopter,HUGHES,269C,No,0.0,0.0,0.0,1.0
3107,20020917X05153,Accident,1982-10-23,Non-Fatal,Substantial,Helicopter,BRANTLY,305,No,0.0,0.0,0.0,2.0
3139,20020917X04852,Accident,1982-10-28,Non-Fatal,Destroyed,Helicopter,BELL,UH-1B,No,0.0,0.0,1.0,0.0
3144,20020917X04458,Accident,1982-10-28,Non-Fatal,Substantial,Helicopter,BELL,47D1,No,0.0,2.0,0.0,0.0
3167,20020917X04387,Accident,1982-10-31,Non-Fatal,Substantial,Helicopter,VANHOOSE/SCORPIO,EXECUTIVE,Yes,0.0,0.0,1.0,0.0
3228,20020917X05136,Accident,1982-11-08,Fatal,Substantial,Helicopter,AEROSPATIALE,S350D,No,2.0,0.0,0.0,0.0
3262,20020917X05094,Accident,1982-11-13,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,SA316B,No,0.0,0.0,0.0,3.0
3306,20020917X04705,Accident,1982-11-19,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,3.0
3321,20020917X04361,Accident,1982-11-20,Non-Fatal,Substantial,Helicopter,ROBINSON,R-22,No,0.0,0.0,0.0,2.0
3322,20020917X04566,Accident,1982-11-20,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,4.0
3326,20020917X04879,Accident,1982-11-21,Non-Fatal,Substantial,Helicopter,BELL,47G-3B-1,No,0.0,0.0,0.0,1.0
3327,20020917X04805,Accident,1982-11-21,Non-Fatal,Substantial,Helicopter,BELL,47D1,No,0.0,0.0,0.0,2.0
3336,20020917X04545,Accident,1982-11-22,Fatal,Destroyed,Helicopter,SCORPION,133,Yes,2.0,0.0,0.0,0.0
3343,20020917X04642,Accident,1982-11-22,Fatal,Substantial,Helicopter,BELL,206B,No,1.0,0.0,0.0,0.0
3346,20020917X04305,Accident,1982-11-23,Non-Fatal,Substantial,Helicopter,ROBINSON,R-22,No,0.0,0.0,0.0,2.0
3399,20020917X04670,Incident,1982-12-02,Incident,No Damage,Helicopter,BELL,412,No,0.0,0.0,0.0,2.0
3430,20020917X04220,Accident,1982-12-06,Non-Fatal,Substantial,Helicopter,ENSTROM,F-28A,No,0.0,0.0,1.0,2.0
3433,20020917X04529,Accident,1982-12-07,Fatal,Destroyed,Helicopter,BELL,206B,No,2.0,0.0,0.0,0.0
3440,20020917X04867,Accident,1982-12-08,Non-Fatal,Substantial,Helicopter,BELL,TH-13T,No,0.0,1.0,0.0,0.0
3465,20020917X04373,Accident,1982-12-11,Non-Fatal,Substantial,Helicopter,ROBINSON,R-22,No,0.0,0.0,0.0,2.0
3490,20020917X05169,Accident,1982-12-15,Non-Fatal,Substantial,Helicopter,HUGHES,369HS,No,0.0,0.0,2.0,0.0
3496,20020917X04663,Accident,1982-12-16,Non-Fatal,Destroyed,Helicopter,S.N.I.A.S.,AS350D,No,0.0,1.0,1.0,0.0
3500,20020917X05140,Accident,1982-12-17,Fatal,Destroyed,Helicopter,ENSTROM,280C,No,2.0,0.0,0.0,0.0
3506,20020917X05134,Accident,1982-12-18,Fatal,Destroyed,Helicopter,BELL,214B,No,2.0,0.0,0.0,0.0
3542,20020917X04646,Accident,1982-12-23,Fatal,Destroyed,Helicopter,BELL,206B,No,3.0,0.0,0.0,0.0
3598,20020917X04581,Accident,1982-12-31,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,1.0,4.0
7312,20001214X38563,Accident,1984-01-26,Non-Fatal,Substantial,Helicopter,HUGHES,369HS,No,0.0,0.0,0.0,2.0
8879,20001214X40312,Accident,1984-07-03,Non-Fatal,Substantial,Helicopter,BELL,222UT,No,0.0,0.0,0.0,5.0
11903,20001214X36887,Accident,1985-06-11,Fatal,Substantial,Helicopter,SIKORSKY,S76A,No,1.0,1.0,4.0,0.0
12715,20001214X37425,Accident,1985-08-18,Non-Fatal,Substantial,Helicopter,HUGHES,269A,No,0.0,0.0,0.0,2.0
21150,20001213X26686,Accident,1988-08-11,Non-Fatal,Substantial,Helicopter,BELL,47G5,No,0.0,0.0,1.0,1.0
24629,20001213X29904,Accident,1989-12-17,Fatal,Substantial,Helicopter,ENSTROM,F-28,No,1.0,0.0,1.0,1.0
31353,20170710X10920,Accident,1992-09-05,Fatal,Destroyed,Helicopter,ROBINSON,R22,No,1.0,1.0,0.0,0.0
35750,20001206X02071,Accident,1994-08-09,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,SA316B,No,0.0,0.0,3.0,0.0
36324,20001206X02607,Accident,1994-11-01,Fatal,Destroyed,Helicopter,BELL,212,No,14.0,0.0,0.0,0.0
36335,20001206X02622,Accident,1994-11-04,Fatal,Destroyed,Helicopter,B??LKOW,BO-105S,No,2.0,1.0,0.0,0.0
36453,20001206X02694,Accident,1994-12-01,Fatal,Destroyed,Helicopter,AGUSTA,A109A II,No,3.0,0.0,0.0,0.0
36872,20001207X03199,Accident,1995-03-07,Non-Fatal,Substantial,Helicopter,BELL,230,No,0.0,0.0,0.0,2.0
38288,20001207X04439,Accident,1995-09-09,Non-Fatal,Substantial,Helicopter,BELL,230,No,0.0,0.0,0.0,3.0
39019,20001208X05165,Accident,1996-01-29,Fatal,Destroyed,Helicopter,BELL,47G-2A1,No,1.0,0.0,0.0,0.0
41013,20001208X07151,Accident,1996-12-12,Unavailable,Destroyed,Helicopter,SIKORSKY,S-76B,No,0.0,0.0,0.0,0.0
41331,20001208X07614,Accident,1997-03-05,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,AS-355F,No,0.0,0.0,1.0,0.0
41366,20001208X07518,Accident,1997-03-14,Fatal,Destroyed,Helicopter,MBB,BO-105S,No,1.0,1.0,0.0,0.0
41470,20001208X07517,Accident,1997-03-30,Fatal,Destroyed,Helicopter,BELL,B212,Yes,1.0,1.0,4.0,0.0
42571,20001208X08741,Accident,1997-08-27,Fatal,Substantial,Helicopter,SOUTHERN AERO,UH-1B,No,1.0,0.0,0.0,0.0
42803,20001208X08989,Accident,1997-10-03,Fatal,Destroyed,Helicopter,ZHUHAI HELICOPTER CO.,S-76A,Yes,7.0,0.0,0.0,0.0
43189,20001208X09295,Accident,1997-12-20,Unavailable,Destroyed,Helicopter,SIKORSKY,S-76B,No,0.0,0.0,0.0,0.0
43445,20001211X09534,Accident,1998-02-25,Fatal,Destroyed,Helicopter,BELL,212,No,2.0,2.0,0.0,0.0
44000,20001211X10046,Accident,1998-05-26,Non-Fatal,No Damage,Helicopter,ROBINSON,R22 BETA,No,0.0,0.0,0.0,2.0
44070,20001211X10290,Accident,1998-06-05,Fatal,Destroyed,Helicopter,EUROCOPTER,AS350BA,No,3.0,0.0,0.0,0.0
44113,20001211X10289,Accident,1998-06-10,Non-Fatal,Substantial,Helicopter,BELL,205A1,No,0.0,0.0,0.0,1.0
44244,20001211X10285,Accident,1998-06-27,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269D,Yes,0.0,0.0,2.0,1.0
44272,20001211X10286,Accident,1998-06-30,Fatal,Destroyed,Helicopter,BELL,212,No,5.0,4.0,0.0,0.0
44727,20001211X10786,Accident,1998-08-20,Fatal,Destroyed,Helicopter,BELL,222,No,3.0,0.0,0.0,0.0
45384,20001211X11561,Accident,1998-12-13,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,AS-350-BA,No,0.0,0.0,0.0,2.0
45705,20001205X00334,Accident,1999-03-02,Non-Fatal,Substantial,Helicopter,ROBINSON,R-44,No,0.0,0.0,0.0,2.0
45762,20001205X00332,Accident,1999-03-14,Fatal,Destroyed,Helicopter,MIL,MI-8MTV-1,No,13.0,0.0,0.0,0.0
45860,20001205X00485,Accident,1999-04-03,Fatal,Destroyed,Helicopter,MBB,B0-105CBS-4,No,3.0,0.0,0.0,0.0
46116,20001212X18723,Accident,1999-05-15,Non-Fatal,Substantial,Helicopter,BELL,222UT,No,0.0,0.0,0.0,3.0
46363,20001212X19083,Accident,1999-06-14,Fatal,Destroyed,Helicopter,SIKORSKY,S-76A,No,4.0,0.0,0.0,0.0
46624,20001212X19258,Accident,1999-07-17,Fatal,Destroyed,Helicopter,MBB,BK-117-B2,No,3.0,0.0,0.0,0.0
46816,20001212X19448,Accident,1999-08-10,Non-Fatal,Substantial,Helicopter,BELL,206L,No,0.0,0.0,0.0,1.0
47254,20001212X19968,Accident,1999-10-02,Fatal,Substantial,Helicopter,BELL,214ST,No,12.0,0.0,8.0,0.0
47307,20001212X19988,Accident,1999-10-14,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,3.0,0.0,0.0
47503,20001212X20170,Accident,1999-11-24,Fatal,Destroyed,Helicopter,EUROCOPTER,EC-135,Yes,3.0,1.0,0.0,0.0
47904,20001212X20542,Accident,2000-02-26,Non-Fatal,Substantial,Helicopter,BELL,412,No,0.0,0.0,0.0,3.0
48177,20001212X20769,Accident,2000-04-14,Non-Fatal,Substantial,Helicopter,BELL,222U,No,0.0,0.0,0.0,2.0
48252,20001212X20758,Accident,2000-04-25,Fatal,Destroyed,Helicopter,EUROCOPTER,BK117-A3,No,3.0,0.0,0.0,0.0
48311,20001212X21094,Accident,2000-05-06,Non-Fatal,Substantial,Helicopter,EUROCOPTER,BK-117-A4,No,0.0,1.0,0.0,0.0
48349,20001212X21041,Accident,2000-05-11,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS350B2,No,0.0,0.0,0.0,3.0
48825,20001212X21626,Accident,2000-07-12,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,7.0
48962,20001212X21416,Accident,2000-07-28,Non-Fatal,Substantial,Helicopter,BELL,BH-222-U,No,0.0,0.0,0.0,1.0
49557,20001212X22206,Accident,2000-10-16,Fatal,Destroyed,Helicopter,AEROSPATIALE,AS-355-F2,No,1.0,0.0,0.0,0.0
49858,20010105X00037,Accident,2000-12-22,Non-Fatal,Substantial,Helicopter,BELL,206-L3,No,0.0,0.0,3.0,0.0
49899,20010507X00891,Accident,2001-01-02,Fatal,Destroyed,Helicopter,BELL,206L4,No,3.0,2.0,0.0,0.0
50053,20010223X00509,Accident,2001-02-06,Non-Fatal,Substantial,Helicopter,HUGHES,369D,No,0.0,0.0,0.0,1.0
50259,20010330X00681,Accident,2001-03-23,Non-Fatal,Substantial,Helicopter,BELL,206 L-1,No,0.0,2.0,0.0,0.0
50354,20010504X00876,Accident,2001-04-11,Non-Fatal,Substantial,Helicopter,ROBINSON,R-22B,No,0.0,0.0,0.0,2.0
50423,20010426X00823,Accident,2001-04-23,Non-Fatal,Substantial,Helicopter,BELL,206-L3,No,0.0,0.0,0.0,3.0
50579,20010530X01027,Accident,2001-05-18,Fatal,Destroyed,Helicopter,BELL,407,No,6.0,0.0,0.0,0.0
50622,20010530X01026,Accident,2001-05-25,Non-Fatal,Destroyed,Helicopter,BELL,206L-1,No,0.0,2.0,0.0,0.0
50698,20010613X01163,Accident,2001-06-04,Fatal,Destroyed,Helicopter,BELL,UH-IH,No,3.0,0.0,0.0,0.0
50819,20010625X01250,Accident,2001-06-20,Non-Fatal,Substantial,Helicopter,BELL,206-L4,No,0.0,0.0,2.0,0.0
50955,20010724X01485,Accident,2001-07-08,Fatal,Destroyed,Helicopter,ROBINSON,R-44,No,2.0,0.0,0.0,0.0
51049,20010727X01535,Accident,2001-07-20,Non-Fatal,Substantial,Helicopter,EUROCOPTER,BK117-C1,No,0.0,2.0,1.0,0.0
51062,20010726X01528,Accident,2001-07-21,Non-Fatal,Substantial,Helicopter,SIKORSKY,S-76A,No,0.0,0.0,1.0,0.0
51259,20010820X01734,Accident,2001-08-10,Fatal,Destroyed,Helicopter,EUROCOPTER,AS350-B2,No,6.0,1.0,0.0,0.0
51589,20011011X02076,Accident,2001-10-07,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,AS355F1,No,0.0,0.0,2.0,1.0
51591,20011016X02097,Accident,2001-10-07,Fatal,Destroyed,Helicopter,BELL,412HP,No,3.0,0.0,0.0,0.0
51607,20011115X02242,Accident,2001-10-11,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,4.0
51643,20011025X02148,Accident,2001-10-19,Fatal,Destroyed,Helicopter,AEROSPATIALE,AS350B2,No,2.0,2.0,0.0,0.0
51683,20011109X02217,Accident,2001-10-26,Fatal,Destroyed,Helicopter,ROBINSON,R-22,No,2.0,0.0,0.0,0.0
51727,20020110X00055,Accident,2001-11-04,Non-Fatal,Destroyed,Helicopter,BELL,206B,No,0.0,3.0,0.0,0.0
51750,20011204X02353,Accident,2001-11-09,Non-Fatal,Destroyed,Helicopter,AGUSTA,A119,No,0.0,0.0,3.0,0.0
51777,20011121X02282,Accident,2001-11-14,Non-Fatal,Destroyed,Helicopter,B??LKOW,BO 105 LS,No,0.0,1.0,0.0,0.0
51877,20020102X00003,Accident,2001-12-08,Non-Fatal,Destroyed,Helicopter,BOEING HELICOPTERS DIV.,369E,No,0.0,0.0,1.0,0.0
51894,20020102X00004,Accident,2001-12-11,Fatal,Destroyed,Helicopter,ROBINSON,R22,No,1.0,0.0,0.0,0.0
51916,20020103X00005,Accident,2001-12-18,Non-Fatal,Substantial,Helicopter,BELL,412EP,No,0.0,1.0,0.0,9.0
52029,20020204X00174,Accident,2002-01-20,Non-Fatal,Substantial,Helicopter,AGUSTA,A109A II,No,0.0,1.0,0.0,0.0
52038,20020725X01216,Accident,2002-01-21,Non-Fatal,Substantial,Helicopter,BELL,47G2A,No,0.0,0.0,1.0,0.0
52094,20020212X00207,Accident,2002-02-05,Non-Fatal,Destroyed,Helicopter,BELL,212,No,0.0,5.0,5.0,3.0
52281,20020326X00396,Accident,2002-03-20,Fatal,Substantial,Helicopter,BELL,206 B III,No,1.0,0.0,2.0,0.0
52511,20020509X00650,Accident,2002-05-02,Non-Fatal,Substantial,Helicopter,BELL,206L3,No,0.0,0.0,2.0,0.0
52752,20020625X00965,Accident,2002-06-08,Non-Fatal,Destroyed,Helicopter,BOUCHER,Revolution Mini 500,Yes,0.0,0.0,0.0,1.0
52888,20020628X01000,Accident,2002-06-25,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,3.0
52916,20020702X01035,Accident,2002-06-28,Non-Fatal,Substantial,Helicopter,ROBINSON,R-44,No,0.0,3.0,0.0,0.0
52994,20020710X01089,Accident,2002-07-06,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,2.0
53442,20020909X01556,Accident,2002-09-05,Non-Fatal,Substantial,Helicopter,GRAY,Rotorway Exec 90,Yes,0.0,0.0,0.0,1.0
53478,20030804X01257,Accident,2002-09-10,Non-Fatal,Substantial,Helicopter,ROBINSON,R-22,No,0.0,0.0,0.0,2.0
53675,20021029X05403,Accident,2002-10-18,Fatal,Destroyed,Helicopter,BELL,430,No,2.0,0.0,0.0,0.0
53771,20021114X05468,Accident,2002-11-08,Non-Fatal,Substantial,Helicopter,AGUSTA,A109E,No,0.0,0.0,0.0,3.0
54026,20030117X00084,Accident,2003-01-10,Fatal,Destroyed,Helicopter,AGUSTA,A-109-K2,No,2.0,1.0,0.0,0.0
54113,20030206X00171,Accident,2003-01-31,Non-Fatal,Substantial,Helicopter,BELL,206L-1,No,0.0,0.0,0.0,2.0
54162,20090512X15534,Accident,2003-02-12,Non-Fatal,Destroyed,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,1.0
54445,20030416X00515,Accident,2003-04-10,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,2.0
54595,20030513X00647,Accident,2003-05-10,Non-Fatal,Substantial,Helicopter,ENSTROM,280C,No,0.0,0.0,0.0,3.0
54604,20030512X00642,Accident,2003-05-12,Non-Fatal,Substantial,Helicopter,BELL,47G-4,No,0.0,0.0,1.0,0.0
54859,20030630X00970,Accident,2003-06-15,Fatal,Destroyed,Helicopter,MCDONNELL DOUGLAS,369D,No,4.0,0.0,0.0,0.0
54864,20030808X01292,Accident,2003-06-16,Non-Fatal,Substantial,Helicopter,ROBINSON,R22 BETA,No,0.0,0.0,0.0,2.0
54949,20030819X01361,Accident,2003-06-27,Non-Fatal,Substantial,Helicopter,ROBINSON,R22 Beta,No,0.0,0.0,0.0,1.0
54958,20030728X01204,Accident,2003-06-28,Non-Fatal,Substantial,Helicopter,ROBINSON,R22 Beta,No,0.0,0.0,0.0,2.0
54978,20030722X01173,Accident,2003-06-30,Non-Fatal,Substantial,Helicopter,ROBINSON,R22 Beta,No,0.0,0.0,0.0,2.0
55031,20030728X01205,Accident,2003-07-06,Non-Fatal,Substantial,Helicopter,ROBINSON,R22 Beta,No,0.0,0.0,0.0,2.0
55206,20030917X01556,Accident,2003-07-30,Non-Fatal,Substantial,Helicopter,BELL,47G-2A,No,0.0,0.0,0.0,1.0
55208,20030902X01434,Accident,2003-07-30,Non-Fatal,Substantial,Helicopter,TEXAS HELICOPTER,OH-13E-M74,No,0.0,0.0,1.0,0.0
55319,20071218X01948,Accident,2003-08-17,Unavailable,Destroyed,Helicopter,BELL,204B,No,0.0,0.0,0.0,0.0
55387,20031007X01674,Accident,2003-08-25,Non-Fatal,Substantial,Helicopter,HUGHES,269C,No,0.0,0.0,0.0,2.0
55427,20031009X01701,Accident,2003-09-01,Non-Fatal,Substantial,Helicopter,BELL,47D1,No,0.0,1.0,0.0,0.0
55432,20031001X01636,Accident,2003-09-01,Fatal,Destroyed,Helicopter,BELL,206L-3,No,4.0,2.0,0.0,0.0
55443,20030911X01517,Accident,2003-09-03,Non-Fatal,Substantial,Helicopter,AGUSTA,A109E,No,0.0,0.0,1.0,2.0
55456,20031010X01709,Accident,2003-09-06,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,4.0
55481,20031010X01710,Accident,2003-09-09,Non-Fatal,Substantial,Helicopter,HILLER,UH12E,No,0.0,0.0,0.0,1.0
55504,20031124X01943,Accident,2003-09-13,Non-Fatal,Substantial,Helicopter,BELL,47G-5,No,0.0,0.0,0.0,1.0
55593,20031016X01747,Accident,2003-09-28,Non-Fatal,Substantial,Helicopter,ROBINSON,R-22A,No,0.0,0.0,0.0,2.0
55595,20031204X01993,Accident,2003-09-28,Non-Fatal,Substantial,Helicopter,HUGHES,269C,No,0.0,0.0,1.0,0.0
55753,20040319X00349,Accident,2003-10-24,Non-Fatal,Substantial,Helicopter,SHAPOWAL,Rotorway Exec 90,Yes,0.0,0.0,1.0,0.0
55780,20031103X01847,Accident,2003-10-29,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,3.0,2.0,0.0
55858,20040108X00039,Accident,2003-11-13,Fatal,Destroyed,Helicopter,BELL,206L4,No,2.0,3.0,0.0,0.0
55875,20031231X02113,Accident,2003-11-18,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,0.0,0.0,1.0
55916,20040131X00136,Accident,2003-11-28,Non-Fatal,Substantial,Helicopter,BELL,206L1,No,0.0,0.0,1.0,0.0
55959,20040131X00135,Accident,2003-12-08,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,0.0,0.0,2.0
55994,20031219X02060,Accident,2003-12-16,Non-Fatal,Substantial,Helicopter,MBB,BK117A3,No,0.0,0.0,3.0,0.0
56009,20040122X00085,Accident,2003-12-20,Non-Fatal,Substantial,Helicopter,BELL,B407,No,0.0,0.0,0.0,3.0
56048,20040108X00036,Accident,2003-12-27,Non-Fatal,Destroyed,Helicopter,AEROSPATIALE,AS 365 N-2,No,0.0,0.0,0.0,1.0
56137,20040203X00161,Accident,2004-01-20,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS350 B3,No,0.0,0.0,0.0,3.0
